,path,file_name,file_size_Mb,last_access,last_modified,created_on
20190221_Blot 2_KD,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190220_double_stable_test_1,20190221_Blot 2_KD,32.768,21 Sep 2020,26 Sep 2020,21 Sep 2020
20190222_Blot 1_OE,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190220_double_stable_test_1,20190222_Blot 1_OE,16.384,21 Sep 2020,26 Sep 2020,21 Sep 2020
20190222_BLOT 2_KD,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190220_double_stable_test_1,20190222_BLOT 2_KD,12.288,21 Sep 2020,26 Sep 2020,21 Sep 2020
20190223_Blot 1_OE,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190220_double_stable_test_1,20190223_Blot 1_OE,20.48,21 Sep 2020,26 Sep 2020,21 Sep 2020
20190223_Blot2_KD,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190220_double_stable_test_1,20190223_Blot2_KD,12.288,21 Sep 2020,26 Sep 2020,21 Sep 2020
20190224_BLOT 1_OE,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190220_double_stable_test_1,20190224_BLOT 1_OE,12.288,21 Sep 2020,26 Sep 2020,21 Sep 2020
20190224_BLOT 2_KD,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190220_double_stable_test_1,20190224_BLOT 2_KD,4.096,21 Sep 2020,26 Sep 2020,21 Sep 2020
20190224_BLOT1(2)_OE,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190220_double_stable_test_1,20190224_BLOT1(2)_OE,12.288,21 Sep 2020,26 Sep 2020,21 Sep 2020
20190224_BLOT2(2)_KD,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190220_double_stable_test_1,20190224_BLOT2(2)_KD,12.288,21 Sep 2020,26 Sep 2020,21 Sep 2020
20190225_BLOT1_OE,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190220_double_stable_test_1,20190225_BLOT1_OE,8.192,21 Sep 2020,26 Sep 2020,21 Sep 2020
20190225_BLOT2_KD,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190220_double_stable_test_1,20190225_BLOT2_KD,4.096,21 Sep 2020,26 Sep 2020,21 Sep 2020
20190226_BLOT1_OE,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190220_double_stable_test_1,20190226_BLOT1_OE,0.0,21 Sep 2020,26 Sep 2020,21 Sep 2020
20190221_YAP_BLOT1_LADDER_1_100SEC.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190220_double_stable_test_1\20190221_Blot 1_OE_YAP,20190221_YAP_BLOT1_LADDER_1_100SEC.tif,3146.53,21 Feb 2019,21 Sep 2020,21 Sep 2020
20190221_YAP_BLOT1_LADDER_1_60SEC(2).tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190220_double_stable_test_1\20190221_Blot 1_OE_YAP,20190221_YAP_BLOT1_LADDER_1_60SEC(2).tif,3146.532,21 Feb 2019,21 Sep 2020,21 Sep 2020
20190221_YAP_BLOT1_LADDER_1_60SEC.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190220_double_stable_test_1\20190221_Blot 1_OE_YAP,20190221_YAP_BLOT1_LADDER_1_60SEC.tif,3146.529,21 Feb 2019,21 Sep 2020,21 Sep 2020
20190221_YAP_BLOT1_LADDER_1_60SECtif.alz,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190220_double_stable_test_1\20190221_Blot 1_OE_YAP,20190221_YAP_BLOT1_LADDER_1_60SECtif.alz,0.062,21 Feb 2019,21 Sep 2020,21 Sep 2020
20190221_YAP_BLOT1_LADDER_1_60SECtif.img,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190220_double_stable_test_1\20190221_Blot 1_OE_YAP,20190221_YAP_BLOT1_LADDER_1_60SECtif.img,3145.728,21 Feb 2019,21 Sep 2020,21 Sep 2020
20190221_YAP_BLOT1_LADDER_1_60SECtif.inf,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190220_double_stable_test_1\20190221_Blot 1_OE_YAP,20190221_YAP_BLOT1_LADDER_1_60SECtif.inf,0.179,21 Feb 2019,21 Sep 2020,21 Sep 2020
20190221_YAP_BLOT_1_10secINTERVAL_1.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190220_double_stable_test_1\20190221_Blot 1_OE_YAP,20190221_YAP_BLOT_1_10secINTERVAL_1.tif,3146.494,21 Feb 2019,21 Sep 2020,21 Sep 2020
20190221_YAP_BLOT_1_10secINTERVAL_10.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190220_double_stable_test_1\20190221_Blot 1_OE_YAP,20190221_YAP_BLOT_1_10secINTERVAL_10.tif,3146.496,21 Feb 2019,21 Sep 2020,21 Sep 2020
20190221_YAP_BLOT_1_10secINTERVAL_11.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190220_double_stable_test_1\20190221_Blot 1_OE_YAP,20190221_YAP_BLOT_1_10secINTERVAL_11.tif,3146.496,21 Feb 2019,21 Sep 2020,21 Sep 2020
20190221_YAP_BLOT_1_10secINTERVAL_12.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190220_double_stable_test_1\20190221_Blot 1_OE_YAP,20190221_YAP_BLOT_1_10secINTERVAL_12.tif,3146.496,21 Feb 2019,21 Sep 2020,21 Sep 2020
20190221_YAP_BLOT_1_10secINTERVAL_13.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190220_double_stable_test_1\20190221_Blot 1_OE_YAP,20190221_YAP_BLOT_1_10secINTERVAL_13.tif,3146.496,21 Feb 2019,21 Sep 2020,21 Sep 2020
20190221_YAP_BLOT_1_10secINTERVAL_14.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190220_double_stable_test_1\20190221_Blot 1_OE_YAP,20190221_YAP_BLOT_1_10secINTERVAL_14.tif,3146.496,21 Feb 2019,21 Sep 2020,21 Sep 2020
20190221_YAP_BLOT_1_10secINTERVAL_15.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190220_double_stable_test_1\20190221_Blot 1_OE_YAP,20190221_YAP_BLOT_1_10secINTERVAL_15.tif,3146.496,21 Feb 2019,21 Sep 2020,21 Sep 2020
20190221_YAP_BLOT_1_10secINTERVAL_16.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190220_double_stable_test_1\20190221_Blot 1_OE_YAP,20190221_YAP_BLOT_1_10secINTERVAL_16.tif,3146.496,21 Feb 2019,21 Sep 2020,21 Sep 2020
20190221_YAP_BLOT_1_10secINTERVAL_2.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190220_double_stable_test_1\20190221_Blot 1_OE_YAP,20190221_YAP_BLOT_1_10secINTERVAL_2.tif,3146.494,21 Feb 2019,21 Sep 2020,21 Sep 2020
20190221_YAP_BLOT_1_10secINTERVAL_3.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190220_double_stable_test_1\20190221_Blot 1_OE_YAP,20190221_YAP_BLOT_1_10secINTERVAL_3.tif,3146.494,21 Feb 2019,21 Sep 2020,21 Sep 2020
20190221_YAP_BLOT_1_10secINTERVAL_4.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190220_double_stable_test_1\20190221_Blot 1_OE_YAP,20190221_YAP_BLOT_1_10secINTERVAL_4.tif,3146.494,21 Feb 2019,21 Sep 2020,21 Sep 2020
20190221_YAP_BLOT_1_10secINTERVAL_5.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190220_double_stable_test_1\20190221_Blot 1_OE_YAP,20190221_YAP_BLOT_1_10secINTERVAL_5.tif,3146.494,21 Feb 2019,21 Sep 2020,21 Sep 2020
20190221_YAP_BLOT_1_10secINTERVAL_6.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190220_double_stable_test_1\20190221_Blot 1_OE_YAP,20190221_YAP_BLOT_1_10secINTERVAL_6.tif,3146.494,21 Feb 2019,21 Sep 2020,21 Sep 2020
20190221_YAP_BLOT_1_10secINTERVAL_7.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190220_double_stable_test_1\20190221_Blot 1_OE_YAP,20190221_YAP_BLOT_1_10secINTERVAL_7.tif,3146.494,21 Feb 2019,21 Sep 2020,21 Sep 2020
20190221_YAP_BLOT_1_10secINTERVAL_8.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190220_double_stable_test_1\20190221_Blot 1_OE_YAP,20190221_YAP_BLOT_1_10secINTERVAL_8.tif,3146.494,21 Feb 2019,21 Sep 2020,21 Sep 2020
20190221_YAP_BLOT_1_10secINTERVAL_9.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190220_double_stable_test_1\20190221_Blot 1_OE_YAP,20190221_YAP_BLOT_1_10secINTERVAL_9.tif,3146.494,21 Feb 2019,21 Sep 2020,21 Sep 2020
20190221_YAP_BLOT_1_1mininterval_16_1.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190220_double_stable_test_1\20190221_Blot 1_OE_YAP,20190221_YAP_BLOT_1_1mininterval_16_1.tif,3146.495,21 Feb 2019,21 Sep 2020,21 Sep 2020
20190221_YAP_BLOT_1_1mininterval_16_10.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190220_double_stable_test_1\20190221_Blot 1_OE_YAP,20190221_YAP_BLOT_1_1mininterval_16_10.tif,3146.497,21 Feb 2019,21 Sep 2020,21 Sep 2020
20190221_YAP_BLOT_1_1mininterval_16_10tif.alz,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190220_double_stable_test_1\20190221_Blot 1_OE_YAP,20190221_YAP_BLOT_1_1mininterval_16_10tif.alz,0.062,21 Feb 2019,21 Sep 2020,21 Sep 2020
20190221_YAP_BLOT_1_1mininterval_16_10tif.img,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190220_double_stable_test_1\20190221_Blot 1_OE_YAP,20190221_YAP_BLOT_1_1mininterval_16_10tif.img,3145.728,21 Feb 2019,21 Sep 2020,21 Sep 2020
20190221_YAP_BLOT_1_1mininterval_16_10tif.inf,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190220_double_stable_test_1\20190221_Blot 1_OE_YAP,20190221_YAP_BLOT_1_1mininterval_16_10tif.inf,0.184,21 Feb 2019,21 Sep 2020,21 Sep 2020
20190221_YAP_BLOT_1_1mininterval_16_11.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190220_double_stable_test_1\20190221_Blot 1_OE_YAP,20190221_YAP_BLOT_1_1mininterval_16_11.tif,3146.497,21 Feb 2019,21 Sep 2020,21 Sep 2020
20190221_YAP_BLOT_1_1mininterval_16_12.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190220_double_stable_test_1\20190221_Blot 1_OE_YAP,20190221_YAP_BLOT_1_1mininterval_16_12.tif,3146.497,21 Feb 2019,21 Sep 2020,21 Sep 2020
20190221_YAP_BLOT_1_1mininterval_16_13.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190220_double_stable_test_1\20190221_Blot 1_OE_YAP,20190221_YAP_BLOT_1_1mininterval_16_13.tif,3146.497,21 Feb 2019,21 Sep 2020,21 Sep 2020
20190221_YAP_BLOT_1_1mininterval_16_14.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190220_double_stable_test_1\20190221_Blot 1_OE_YAP,20190221_YAP_BLOT_1_1mininterval_16_14.tif,3146.497,21 Feb 2019,21 Sep 2020,21 Sep 2020
20190221_YAP_BLOT_1_1mininterval_16_15.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190220_double_stable_test_1\20190221_Blot 1_OE_YAP,20190221_YAP_BLOT_1_1mininterval_16_15.tif,3146.497,21 Feb 2019,21 Sep 2020,21 Sep 2020
20190221_YAP_BLOT_1_1mininterval_16_2.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190220_double_stable_test_1\20190221_Blot 1_OE_YAP,20190221_YAP_BLOT_1_1mininterval_16_2.tif,3146.495,21 Feb 2019,21 Sep 2020,21 Sep 2020
20190221_YAP_BLOT_1_1mininterval_16_3.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190220_double_stable_test_1\20190221_Blot 1_OE_YAP,20190221_YAP_BLOT_1_1mininterval_16_3.tif,3146.495,21 Feb 2019,21 Sep 2020,21 Sep 2020
20190221_YAP_BLOT_1_1mininterval_16_4.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190220_double_stable_test_1\20190221_Blot 1_OE_YAP,20190221_YAP_BLOT_1_1mininterval_16_4.tif,3146.495,21 Feb 2019,21 Sep 2020,21 Sep 2020
20190221_YAP_BLOT_1_1mininterval_16_5.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190220_double_stable_test_1\20190221_Blot 1_OE_YAP,20190221_YAP_BLOT_1_1mininterval_16_5.tif,3146.495,21 Feb 2019,21 Sep 2020,21 Sep 2020
20190221_YAP_BLOT_1_1mininterval_16_5tif.alz,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190220_double_stable_test_1\20190221_Blot 1_OE_YAP,20190221_YAP_BLOT_1_1mininterval_16_5tif.alz,0.062,21 Feb 2019,21 Sep 2020,21 Sep 2020
20190221_YAP_BLOT_1_1mininterval_16_5tif.img,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190220_double_stable_test_1\20190221_Blot 1_OE_YAP,20190221_YAP_BLOT_1_1mininterval_16_5tif.img,3145.728,21 Feb 2019,21 Sep 2020,21 Sep 2020
20190221_YAP_BLOT_1_1mininterval_16_5tif.inf,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190220_double_stable_test_1\20190221_Blot 1_OE_YAP,20190221_YAP_BLOT_1_1mininterval_16_5tif.inf,0.183,21 Feb 2019,21 Sep 2020,21 Sep 2020
20190221_YAP_BLOT_1_1mininterval_16_5_Ladder(1)tif.alz,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190220_double_stable_test_1\20190221_Blot 1_OE_YAP,20190221_YAP_BLOT_1_1mininterval_16_5_Ladder(1)tif.alz,1.9,21 Feb 2019,21 Sep 2020,21 Sep 2020
20190221_YAP_BLOT_1_1mininterval_16_5_Ladder(1)tif.img,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190220_double_stable_test_1\20190221_Blot 1_OE_YAP,20190221_YAP_BLOT_1_1mininterval_16_5_Ladder(1)tif.img,3145.728,21 Feb 2019,21 Sep 2020,21 Sep 2020
20190221_YAP_BLOT_1_1mininterval_16_5_Ladder(1)tif.inf,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190220_double_stable_test_1\20190221_Blot 1_OE_YAP,20190221_YAP_BLOT_1_1mininterval_16_5_Ladder(1)tif.inf,0.208,21 Feb 2019,21 Sep 2020,21 Sep 2020
20190221_YAP_BLOT_1_1mininterval_16_5_Laddertif.alz,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190220_double_stable_test_1\20190221_Blot 1_OE_YAP,20190221_YAP_BLOT_1_1mininterval_16_5_Laddertif.alz,1.9,21 Feb 2019,21 Sep 2020,21 Sep 2020
20190221_YAP_BLOT_1_1mininterval_16_5_Laddertif.img,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190220_double_stable_test_1\20190221_Blot 1_OE_YAP,20190221_YAP_BLOT_1_1mininterval_16_5_Laddertif.img,3145.728,21 Feb 2019,21 Sep 2020,21 Sep 2020
20190221_YAP_BLOT_1_1mininterval_16_5_Laddertif.inf,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190220_double_stable_test_1\20190221_Blot 1_OE_YAP,20190221_YAP_BLOT_1_1mininterval_16_5_Laddertif.inf,0.208,21 Feb 2019,21 Sep 2020,21 Sep 2020
20190221_YAP_BLOT_1_1mininterval_16_6.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190220_double_stable_test_1\20190221_Blot 1_OE_YAP,20190221_YAP_BLOT_1_1mininterval_16_6.tif,3146.495,21 Feb 2019,21 Sep 2020,21 Sep 2020
20190221_YAP_BLOT_1_1mininterval_16_7.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190220_double_stable_test_1\20190221_Blot 1_OE_YAP,20190221_YAP_BLOT_1_1mininterval_16_7.tif,3146.495,21 Feb 2019,21 Sep 2020,21 Sep 2020
20190221_YAP_BLOT_1_1mininterval_16_8.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190220_double_stable_test_1\20190221_Blot 1_OE_YAP,20190221_YAP_BLOT_1_1mininterval_16_8.tif,3146.495,21 Feb 2019,21 Sep 2020,21 Sep 2020
20190221_YAP_BLOT_1_1mininterval_16_9.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190220_double_stable_test_1\20190221_Blot 1_OE_YAP,20190221_YAP_BLOT_1_1mininterval_16_9.tif,3146.495,21 Feb 2019,21 Sep 2020,21 Sep 2020
20190221_YAP_AYESHA_BLOT2_10.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190220_double_stable_test_1\20190221_Blot 2_KD,20190221_YAP_AYESHA_BLOT2_10.tif,3146.488,21 Feb 2019,21 Sep 2020,21 Sep 2020
20190221_YAP_AYESHA_BLOT2_11.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190220_double_stable_test_1\20190221_Blot 2_KD,20190221_YAP_AYESHA_BLOT2_11.tif,3146.488,21 Feb 2019,21 Sep 2020,21 Sep 2020
20190221_YAP_AYESHA_BLOT2_12.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190220_double_stable_test_1\20190221_Blot 2_KD,20190221_YAP_AYESHA_BLOT2_12.tif,3146.488,21 Feb 2019,21 Sep 2020,21 Sep 2020
20190221_YAP_AYESHA_BLOT2_13.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190220_double_stable_test_1\20190221_Blot 2_KD,20190221_YAP_AYESHA_BLOT2_13.tif,3146.488,21 Feb 2019,21 Sep 2020,21 Sep 2020
20190221_YAP_AYESHA_BLOT2_14.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190220_double_stable_test_1\20190221_Blot 2_KD,20190221_YAP_AYESHA_BLOT2_14.tif,3146.488,21 Feb 2019,21 Sep 2020,21 Sep 2020
20190221_YAP_AYESHA_BLOT2_15.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190220_double_stable_test_1\20190221_Blot 2_KD,20190221_YAP_AYESHA_BLOT2_15.tif,3146.488,21 Feb 2019,21 Sep 2020,21 Sep 2020
20190221_YAP_AYESHA_BLOT2_16.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190220_double_stable_test_1\20190221_Blot 2_KD,20190221_YAP_AYESHA_BLOT2_16.tif,3146.488,21 Feb 2019,21 Sep 2020,21 Sep 2020
20190221_YAP_AYESHA_BLOT2_17.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190220_double_stable_test_1\20190221_Blot 2_KD,20190221_YAP_AYESHA_BLOT2_17.tif,3146.488,21 Feb 2019,21 Sep 2020,21 Sep 2020
20190221_YAP_AYESHA_BLOT2_17tif.alz,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190220_double_stable_test_1\20190221_Blot 2_KD,20190221_YAP_AYESHA_BLOT2_17tif.alz,0.062,21 Feb 2019,21 Sep 2020,21 Sep 2020
20190221_YAP_AYESHA_BLOT2_17tif.img,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190220_double_stable_test_1\20190221_Blot 2_KD,20190221_YAP_AYESHA_BLOT2_17tif.img,3145.728,21 Feb 2019,21 Sep 2020,21 Sep 2020
20190221_YAP_AYESHA_BLOT2_17tif.inf,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190220_double_stable_test_1\20190221_Blot 2_KD,20190221_YAP_AYESHA_BLOT2_17tif.inf,0.155,21 Feb 2019,21 Sep 2020,21 Sep 2020
20190221_YAP_AYESHA_BLOT2_1min (2)_interval_1.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190220_double_stable_test_1\20190221_Blot 2_KD,20190221_YAP_AYESHA_BLOT2_1min (2)_interval_1.tif,3146.503,21 Feb 2019,21 Sep 2020,21 Sep 2020
20190221_YAP_AYESHA_BLOT2_1min (2)_interval_10.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190220_double_stable_test_1\20190221_Blot 2_KD,20190221_YAP_AYESHA_BLOT2_1min (2)_interval_10.tif,3146.505,21 Feb 2019,21 Sep 2020,21 Sep 2020
20190221_YAP_AYESHA_BLOT2_1min (2)_interval_10tif.alz,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190220_double_stable_test_1\20190221_Blot 2_KD,20190221_YAP_AYESHA_BLOT2_1min (2)_interval_10tif.alz,0.062,21 Feb 2019,21 Sep 2020,21 Sep 2020
20190221_YAP_AYESHA_BLOT2_1min (2)_interval_10tif.img,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190220_double_stable_test_1\20190221_Blot 2_KD,20190221_YAP_AYESHA_BLOT2_1min (2)_interval_10tif.img,3145.728,21 Feb 2019,21 Sep 2020,21 Sep 2020
20190221_YAP_AYESHA_BLOT2_1min (2)_interval_10tif.inf,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190220_double_stable_test_1\20190221_Blot 2_KD,20190221_YAP_AYESHA_BLOT2_1min (2)_interval_10tif.inf,0.173,21 Feb 2019,21 Sep 2020,21 Sep 2020
20190221_YAP_AYESHA_BLOT2_1min (2)_interval_11.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190220_double_stable_test_1\20190221_Blot 2_KD,20190221_YAP_AYESHA_BLOT2_1min (2)_interval_11.tif,3146.505,21 Feb 2019,21 Sep 2020,21 Sep 2020
20190221_YAP_AYESHA_BLOT2_1min (2)_interval_12.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190220_double_stable_test_1\20190221_Blot 2_KD,20190221_YAP_AYESHA_BLOT2_1min (2)_interval_12.tif,3146.505,21 Feb 2019,21 Sep 2020,21 Sep 2020
20190221_YAP_AYESHA_BLOT2_1min (2)_interval_13.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190220_double_stable_test_1\20190221_Blot 2_KD,20190221_YAP_AYESHA_BLOT2_1min (2)_interval_13.tif,3146.505,21 Feb 2019,21 Sep 2020,21 Sep 2020
20190221_YAP_AYESHA_BLOT2_1min (2)_interval_14.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190220_double_stable_test_1\20190221_Blot 2_KD,20190221_YAP_AYESHA_BLOT2_1min (2)_interval_14.tif,3146.505,21 Feb 2019,21 Sep 2020,21 Sep 2020
20190221_YAP_AYESHA_BLOT2_1min (2)_interval_15.tif,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190220_double_stable_test_1\20190221_Blot 2_KD,20190221_YAP_AYESHA_BLOT2_1min (2)_interval_15.tif,3146.505,21 Feb 2019,21 Sep 2020,21 Sep 2020
20190221_YAP_AYESHA_BLOT2_1min (2)_interval_15tif.alz,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190220_double_stable_test_1\20190221_Blot 2_KD,20190221_YAP_AYESHA_BLOT2_1min (2)_interval_15tif.alz,0.062,21 Feb 2019,21 Sep 2020,21 Sep 2020
20190221_YAP_AYESHA_BLOT2_1min (2)_interval_15tif.img,E:\mk_lab_data\Rutvi_Data\MCF10a_HER2_shControl_shYAP_Rutvi\Western Blots\20190220_double_stable_test_1\20190221_Blot 2_KD,20190221_YAP_AYESHA_BLOT2_1min (2)_interval_15tif.img,3145.728,21 Feb 2019,21 Sep 2020,21 Sep 2020
